关于出轨这件事的男女分歧|data/关于出轨这件事的男女分歧|0|0|1346749075|1346749075|3
双性横行 多少人在同性中找安慰|data/双性横行 多少人在同性中找安慰|0|0|1346749075|1346749075|3
婚外恋是一种能传染的心理疾病|data/婚外恋是一种能传染的心理疾病|0|0|1346749075|1346749075|3
性幻想对象不是老公是出轨吗？|data/性幻想对象不是老公是出轨吗？|0|0|1346749075|1346749075|3
男人不在家 你会找人“填床”吗？|data/男人不在家 你会找人“填床”吗？|0|0|1346749075|1346749075|3
问答：28年婚姻抵不过一个网络"知己妹妹"|data/问答：28年婚姻抵不过一个网络"知己妹妹"|0|0|1346749075|1346749075|3
问答：“有夫之妇”三次眉目传情害我心痒难搔|data/问答：“有夫之妇”三次眉目传情害我心痒难搔|0|0|1346749075|1346749075|3
问答：不爱男友但爱他的家庭 可以嫁吗？|data/问答：不爱男友但爱他的家庭 可以嫁吗？|0|0|1346749075|1346749075|3
问答：与异性同事合租一套房 我们日久生情|data/问答：与异性同事合租一套房 我们日久生情|0|0|1346749075|1346749075|3
问答：为何少女爱大叔？|data/问答：为何少女爱大叔？|0|0|1346749075|1346749075|3
问答：为何总爱老男人？|data/问答：为何总爱老男人？|0|0|1346749075|1346749075|3
问答：为生娃妻子要我养精蓄锐 非排卵期禁欲|data/问答：为生娃妻子要我养精蓄锐 非排卵期禁欲|0|0|1346749075|1346749075|3
问答：他一见面就动手动脚 还说是因为喜欢我|data/问答：他一见面就动手动脚 还说是因为喜欢我|0|0|1346749075|1346749075|3
问答：他为我花了50多万 我不忍心再离开他|data/问答：他为我花了50多万 我不忍心再离开他|0|0|1346749075|1346749075|3
问答：他拒绝了现实中的我 却爱上网络上的我|data/问答：他拒绝了现实中的我 却爱上网络上的我|0|0|1346749075|1346749075|3
问答：做爱时老公表情太搞笑 我忍不住笑场了|data/问答：做爱时老公表情太搞笑 我忍不住笑场了|0|0|1346749075|1346749075|3
问答：偷听公婆房事忍不住笑喷 以后咋相处啊？|data/问答：偷听公婆房事忍不住笑喷 以后咋相处啊？|0|0|1346749075|1346749075|3
问答：再婚要坦白一切吗？|data/问答：再婚要坦白一切吗？|0|0|1346749075|1346749075|3
问答：出过轨的我担心领证后他也会出轨|data/问答：出过轨的我担心领证后他也会出轨|0|0|1346749075|1346749075|3
